aceX aceY aceZ lati longi altiMed vel pitch roll yaw time
0.000 -2.560 -0.010 38.724 -9.249 305.55 0 120.938 -15.562 -0.062 0
0.260 -2.560 -0.010 38.724 -9.249 304.83 0 116.000 0.375 34.875 0
0.380 -2.560 -0.010 38.724 -9.249 303.96 0 114.188 3.875 36.000 0
0.430 -2.560 -0.010 38.724 -9.249 303.25 0 117.312 3.312 34.562 0
0.340 -2.560 -0.010 38.724 -9.249 302.58 0 124.062 3.000 36.250 0
-0.400 -172.200 -0.010 38.724 -9.249 301.89 0 131.750 1.562 37.312 0
-0.370 -5.760 7.890 38.724 -9.249 301.32 0 137.312 0.375 37.500 0
-0.530 -185.050 -0.010 38.724 -9.249 300.54 0 139.062 -15.500 -0.062 0
-215.890 -0.010 -0.010 38.724 -9.249 299.99 0 135.750 -15.500 -0.062 0
-0.280 -5.720 7.700 38.724 -9.249 299.19 0 126.625 0.375 37.062 0
0.040 -2.560 -0.010 38.724 -9.249 298.41 0 115.438 0.000 36.562 0
0.000 -6.990 9.350 38.724 -9.249 297.57 0 104.312 0.250 36.375 0
0.040 138.780 -0.010 38.724 -9.249 296.82 0 96.250 -15.625 -0.062 0
0.140 156.770 -0.010 38.724 -9.249 296.37 0 89.562 -15.688 -0.062 0
0.260 -2.560 -0.010 38.724 -9.249 296.02 0 81.312 -15.688 -0.062 0
0.630 -2.560 -0.010 38.724 -9.249 295.82 0 70.812 5.125 36.375 0
0.820 -2.560 -0.010 38.724 -9.249 295.73 0 63.625 -15.812 -0.062 0
0.730 92.520 -0.010 38.724 -9.249 295.36 0 68.500 16.750 48.500 0
0.150 -6.780 8.840 38.724 -9.249 294.64 0 82.688 1.250 39.000 0
-0.170 41.120 -0.010 38.724 -9.249 293.81 0 98.188 -15.625 -0.062 0
0.110 -6.410 7.810 38.724 -9.249 293.20 0 101.375 1.000 49.562 0
0.280 -2.560 -0.010 38.724 -9.249 292.86 0 94.875 -15.688 -0.062 0
0.580 -2.560 -0.010 38.724 -9.249 292.69 0 90.438 -15.688 -0.062 0
0.460 -2.560 -0.010 38.724 -9.249 292.28 0 97.250 -15.625 -0.062 0
0.400 -2.560 -0.010 38.724 -9.249 291.54 0 111.562 -15.625 -0.062 0
-0.110 -295.560 -0.010 38.724 -9.249 290.71 0 125.500 0.688 -16.000 0
-0.030 -239.020 -0.010 38.724 -9.249 290.19 0 134.938 2.938 37.062 0
-0.340 -5.590 7.640 38.724 -9.249 289.75 0 140.562 0.000 32.438 0
-164.490 -0.010 -0.010 38.724 -9.249 289.52 0 142.625 -15.500 -0.062 0
-0.330 154.200 -0.010 38.724 -9.249 289.04 0 138.812 -15.500 -0.062 0
0.010 -4.330 6.470 38.724 -9.249 288.40 0 131.188 -15.500 -0.062 0
0.990 87.380 -0.010 38.724 -9.249 287.59 0 126.375 1.812 -16.000 0
0.630 -2.560 -0.010 38.724 -9.249 286.90 0 129.062 6.438 32.062 0
-0.460 -5.530 8.250 38.724 -9.249 286.15 0 137.875 4.875 36.625 0
-197.900 -0.010 -0.010 38.724 -9.249 285.64 0 146.250 -15.438 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 285.18 0 146.312 -15.438 -0.062 0
-0.220 -5.440 7.620 38.724 -9.249 284.32 0 136.625 -15.500 -0.062 0
0.140 -2.560 -0.010 38.724 -9.249 283.40 0 125.500 0.938 32.812 0
0.690 -2.560 -0.010 38.724 -9.249 282.77 0 115.562 4.500 33.000 0
0.700 -2.560 -0.010 38.724 -9.249 281.96 0 111.312 3.562 35.625 0
0.220 -2.560 -0.010 38.724 -9.249 281.10 0 111.938 0.312 34.000 0
0.590 -2.560 -0.010 38.724 -9.249 280.35 0 115.438 0.188 34.812 0
-0.160 -5.390 7.850 38.724 -9.249 279.84 0 121.438 0.312 33.938 0
0.280 -2.560 -0.010 38.724 -9.249 279.09 0 126.125 2.938 33.500 0
-0.420 -5.600 8.290 38.724 -9.249 278.55 0 129.625 2.188 33.625 0
-0.180 -5.490 8.170 38.724 -9.249 277.63 0 132.812 -15.500 -0.062 0
-0.410 -5.380 7.940 38.724 -9.249 277.08 0 133.688 -15.500 -0.062 0
-0.090 -5.390 8.220 38.724 -9.249 276.57 0 130.750 0.000 34.000 0
0.440 -2.560 -0.010 38.724 -9.249 275.97 0 126.125 1.312 34.000 0
0.260 -2.560 -0.010 38.724 -9.249 275.13 0 124.125 2.000 34.688 0
0.380 -2.560 -0.010 38.724 -9.249 274.50 0 122.688 -15.562 -0.062 0
0.110 -2.560 -0.010 38.724 -9.249 273.75 0 121.688 0.938 32.938 0
0.690 -2.560 -0.010 38.724 -9.249 273.07 0 123.188 2.062 33.562 0
-0.060 5.140 -0.010 38.724 -9.249 272.38 0 126.938 2.000 32.562 0
0.150 5.140 -0.010 38.724 -9.249 271.98 0 132.500 0.188 -16.000 0
-285.280 -0.010 -0.010 38.724 -9.249 271.74 0 134.250 -15.500 -0.062 0
-0.640 -5.520 8.540 38.724 -9.249 271.23 0 126.812 -15.562 -0.062 0
0.380 -2.560 -0.010 38.724 -9.249 270.20 0 116.375 -15.562 -0.062 0
1.030 33.410 -0.010 38.724 -9.249 269.22 0 111.750 3.375 -16.000 0
0.140 12.850 -0.010 38.724 -9.249 268.36 0 114.250 7.562 -16.000 0
0.280 25.700 -0.010 38.724 -9.249 267.59 0 122.375 6.000 -16.000 0
-190.190 -0.010 -0.010 38.724 -9.249 267.33 0 133.812 -15.500 -0.062 0
-1.400 -5.710 8.210 38.724 -9.249 267.13 0 140.375 -15.500 -0.062 0
-203.040 -0.010 -0.010 38.724 -9.249 266.70 0 135.250 -15.500 -0.062 0
0.550 -2.560 -0.010 38.724 -9.249 265.84 0 122.875 0.375 33.625 0
0.960 -2.560 -0.010 38.724 -9.249 264.87 0 114.375 5.625 33.500 0
0.850 -6.610 9.650 38.724 -9.249 264.12 0 113.250 5.250 34.375 0
0.540 -2.560 -0.010 38.724 -9.249 263.52 0 119.875 2.062 36.250 0
-0.400 -167.060 -0.010 38.724 -9.249 263.18 0 129.312 2.812 -16.000 0
-0.310 -5.620 7.760 38.724 -9.249 262.95 0 136.875 1.500 39.312 0
-205.610 -0.010 -0.010 38.724 -9.249 262.72 0 139.625 -15.500 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 262.46 0 135.750 -15.500 -0.062 0
-0.070 -5.470 7.580 38.724 -9.249 261.83 0 126.312 -15.562 -0.062 0
0.380 -2.560 -0.010 38.724 -9.249 261.08 0 116.750 5.000 38.062 0
0.420 -2.560 -0.010 38.724 -9.249 260.49 0 110.750 4.688 -16.000 0
0.380 -2.560 -0.010 38.724 -9.249 260.08 0 108.438 3.812 38.312 0
0.350 -2.560 -0.010 38.724 -9.249 259.54 0 107.750 3.625 -16.000 0
0.450 -2.560 -0.010 38.724 -9.249 259.37 0 106.312 3.250 -16.000 0
0.090 -6.740 8.050 38.724 -9.249 258.91 0 101.625 2.500 -16.000 0
0.370 -2.560 -0.010 38.724 -9.249 258.48 0 93.312 2.250 22.812 0
1.020 -7.000 8.060 38.724 -9.249 258.12 0 89.750 -15.688 -0.062 0
0.740 -2.560 -0.010 38.724 -9.249 257.66 0 95.875 594.312 -0.062 0
0.170 -2.560 -0.010 38.724 -9.249 256.86 0 113.188 -9.625 26.625 0
-0.510 141.350 -0.010 38.724 -9.249 256.25 0 133.000 -15.500 -0.062 0
-1.910 64.250 -0.010 38.724 -9.249 256.25 0 146.312 -9.938 27.062 0
-1.780 -5.490 7.340 38.724 -9.249 256.17 0 147.938 -15.438 -0.062 0
-1.310 -5.160 7.260 38.724 -9.249 255.56 0 138.500 -15.500 -0.062 0
0.330 -2.560 -0.010 38.724 -9.249 254.31 0 118.188 -15.562 -0.062 0
1.510 -2.560 -0.010 38.724 -9.249 252.93 0 98.500 5.562 -16.000 0
1.250 48.830 -0.010 38.724 -9.249 252.16 0 87.562 6.938 -16.000 0
1.410 -2.560 -0.010 38.724 -9.249 251.65 0 87.750 1.875 33.125 0
1.020 -2.560 -0.010 38.724 -9.249 250.93 0 101.562 0.875 37.188 0
0.500 -2.560 -0.010 38.724 -9.249 250.34 0 122.312 7.000 -16.000 0
-0.270 -5.570 7.560 38.724 -9.249 250.00 0 143.250 -15.500 -0.062 0
-313.550 -0.010 -0.010 38.724 -9.249 249.92 0 158.500 0.250 33.250 0
-1.640 -6.450 7.860 38.724 -9.249 249.95 0 162.500 -15.375 -0.062 0
-1.370 -5.610 7.180 38.724 -9.249 249.75 0 153.000 -15.438 -0.062 0
0.000 -2.560 -0.010 38.724 -9.249 248.95 0 132.062 -15.500 -0.062 0
1.130 -2.560 -0.010 38.724 -9.249 247.71 0 111.375 -15.625 -0.062 0
1.180 -2.560 -0.010 38.724 -9.249 247.11 0 95.938 -15.688 -0.062 0
1.390 -2.560 -0.010 38.724 -9.249 246.63 0 91.438 4.000 -16.000 0
1.150 -2.560 -0.010 38.724 -9.249 246.05 0 101.750 -15.625 -0.062 0
0.190 -2.560 -0.010 38.724 -9.249 245.45 0 121.250 -15.562 -0.062 0
-295.560 -0.010 -0.010 38.724 -9.249 245.23 0 143.625 -15.500 -0.062 0
-1.820 -190.190 -0.010 38.724 -9.249 245.40 0 158.125 -15.438 -0.062 0
-1.430 -195.330 -0.010 38.724 -9.249 245.20 0 159.000 979.812 -0.062 0
-1.350 -179.910 -0.010 38.724 -9.249 244.80 0 150.500 -10.688 35.812 0
-0.470 -5.660 8.160 38.724 -9.249 243.91 0 136.438 0.000 35.500 0
0.370 -2.560 -0.010 38.724 -9.249 242.91 0 122.750 5.062 39.375 0
1.020 -2.560 -0.010 38.724 -9.249 241.99 0 115.062 4.062 37.375 0
0.400 -2.560 -0.010 38.724 -9.249 241.37 0 116.688 1.438 32.625 0
-0.040 -5.630 7.860 38.724 -9.249 240.86 0 125.312 -15.562 -0.062 0
-203.040 -0.010 -0.010 38.724 -9.249 240.51 0 134.688 -15.500 -0.062 0
-187.620 -0.010 -0.010 38.724 -9.249 240.22 0 138.000 -15.500 -0.062 0
-0.400 -5.520 7.740 38.724 -9.249 239.65 0 134.312 -15.500 -0.062 0
-0.360 -197.900 -0.010 38.724 -9.249 239.20 0 127.375 -15.562 -0.062 0
0.300 -2.560 -0.010 38.724 -9.249 238.63 0 120.125 -15.562 -0.062 0
0.570 -2.560 -0.010 38.724 -9.249 238.06 0 117.000 1.625 37.250 0
0.330 -2.560 -0.010 38.724 -9.249 237.51 0 118.562 2.750 35.438 0
0.000 -2.560 -0.010 38.724 -9.249 237.09 0 124.188 2.562 35.938 0
-195.330 -0.010 -0.010 38.724 -9.249 236.86 0 132.000 -15.500 -0.062 0
-0.590 -213.320 -0.010 38.724 -9.249 236.45 0 133.000 -15.500 -0.062 0
-0.420 -5.740 8.000 38.724 -9.249 235.97 0 125.562 -15.562 -0.062 0
0.620 -2.560 -0.010 38.724 -9.249 235.46 0 114.562 -15.562 -0.062 0
0.860 -2.560 -0.010 38.724 -9.249 234.94 0 107.188 4.188 36.562 0
0.660 -2.560 -0.010 38.724 -9.249 234.43 0 108.750 3.750 35.625 0
0.280 -2.560 -0.010 38.724 -9.249 234.09 0 122.438 -15.562 -0.062 0
-259.580 -0.010 -0.010 38.724 -9.249 233.91 0 138.438 -15.500 -0.062 0
-316.120 -0.010 -0.010 38.724 -9.249 233.86 0 147.375 -15.438 -0.062 0
-272.430 -0.010 -0.010 38.724 -9.249 233.57 0 145.875 -15.438 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 232.95 0 134.938 -15.500 -0.062 0
0.210 -2.560 -0.010 38.724 -9.249 231.95 0 121.125 -15.562 -0.062 0
0.730 -2.560 -0.010 38.724 -9.249 231.21 0 111.312 2.125 37.125 0
0.790 -4.310 6.630 38.724 -9.249 230.63 0 109.312 5.000 35.188 0
0.700 -2.560 -0.010 38.724 -9.249 230.12 0 113.938 5.750 32.750 0
0.180 -2.560 -0.010 38.724 -9.249 229.55 0 122.562 1.688 -16.000 0
-0.520 -321.260 -0.010 38.724 -9.249 229.07 0 133.062 -15.500 -0.062 0
-190.190 -0.010 -0.010 38.724 -9.249 228.79 0 140.250 -15.500 -0.062 0
-0.570 -210.750 -0.010 38.724 -9.249 228.50 0 138.688 -15.500 -0.062 0
-0.430 -4.290 6.140 38.724 -9.249 228.10 0 131.375 -15.500 -0.062 0
0.250 -4.450 6.310 38.724 -9.249 227.42 0 123.750 -15.562 -0.062 0
0.420 59.110 -0.010 38.724 -9.249 226.68 0 119.125 0.062 -16.000 0
-0.060 -5.600 8.040 38.724 -9.249 225.94 0 116.250 -15.562 -0.062 0
0.130 -2.560 -0.010 38.724 -9.249 225.13 0 112.500 1.375 39.938 0
0.600 -2.560 -0.010 38.724 -9.249 224.37 0 105.625 4.062 36.875 0
1.030 -2.560 -0.010 38.724 -9.249 223.68 0 98.000 5.938 35.125 0
1.020 -2.560 -0.010 38.724 -9.249 223.05 0 91.250 6.062 -16.000 0
1.310 -2.560 -0.010 38.724 -9.249 222.57 0 91.062 4.688 34.250 0
1.440 0.000 -0.010 38.724 -9.249 221.92 0 96.188 4.500 32.812 0
1.270 -2.560 -0.010 38.724 -9.249 221.13 0 106.875 7.375 35.500 0
0.360 -2.560 -0.010 38.724 -9.249 220.27 0 123.250 5.250 -16.000 0
-282.710 -0.010 -0.010 38.724 -9.249 219.71 0 144.062 2.875 -16.000 0
-1.440 -169.630 -0.010 38.724 -9.249 219.40 0 155.500 -15.438 -0.062 0
-295.560 -0.010 -0.010 38.724 -9.249 218.97 0 151.562 -8.500 38.438 0
-0.560 -5.410 7.600 38.724 -9.249 218.29 0 137.375 -15.500 -0.062 0
0.480 -2.560 -0.010 38.724 -9.249 217.29 0 120.125 3.000 32.188 0
1.250 -6.850 9.400 38.724 -9.249 216.24 0 108.688 6.062 35.625 0
0.940 -6.720 9.650 38.724 -9.249 215.41 0 104.250 4.125 37.750 0
0.570 -2.560 -0.010 38.724 -9.249 214.81 0 106.500 1.812 38.750 0
0.340 -2.560 -0.010 38.724 -9.249 214.41 0 111.125 1.688 36.875 0
0.370 -2.560 -0.010 38.724 -9.249 214.02 0 117.812 3.062 34.312 0
-0.220 -5.610 7.690 38.724 -9.249 213.53 0 127.312 2.500 34.875 0
-0.410 -267.290 -0.010 38.724 -9.249 213.22 0 136.750 6.000 -16.000 0
-0.280 -6.540 8.480 38.724 -9.249 212.74 0 140.188 -15.500 -0.062 0
-0.240 -6.480 8.160 38.724 -9.249 212.28 0 138.812 -15.500 -0.062 0
0.160 92.520 -0.010 38.724 -9.249 211.83 0 130.812 0.375 36.688 0
0.470 -2.560 -0.010 38.724 -9.249 211.28 0 122.500 -15.562 -0.062 0
1.720 -2.560 -0.010 38.724 -9.249 211.09 0 127.500 -10.250 -10.000 0
-2.800 -190.190 -0.010 38.724 -9.249 211.31 0 173.062 -26.938 23.750 0
146.490 -0.010 -0.010 38.724 -9.249 211.69 0 210.188 -8.188 51.062 0
84.810 -0.010 -0.010 38.724 -9.249 211.03 0 180.438 -15.312 -0.062 0
-0.340 -177.340 -0.010 38.724 -9.249 210.01 0 132.125 -28.000 22.375 0
1.940 -2.560 -0.010 38.724 -9.249 208.81 0 93.438 -15.688 -0.062 0
1.580 -6.770 8.360 38.724 -9.249 208.19 0 71.812 7.938 -16.000 0
0.930 -2.560 -0.010 38.724 -9.249 207.79 0 65.750 3.000 -16.000 0
0.670 -2.560 -0.010 38.724 -9.249 207.20 0 72.000 0.375 -16.000 0
0.480 -2.560 -0.010 38.724 -9.249 206.58 0 83.750 1.375 -16.000 0
0.660 -6.440 8.080 38.724 -9.249 206.01 0 97.062 5.062 39.250 0
0.370 -2.560 -0.010 38.724 -9.249 205.41 0 114.875 -15.562 -0.062 0
0.200 -2.560 -0.010 38.724 -9.249 205.02 0 132.312 6.812 36.625 0
-164.490 -0.010 -0.010 38.724 -9.249 204.57 0 149.062 0.750 34.750 0
-179.910 -0.010 -0.010 38.724 -9.249 204.38 0 156.562 -15.438 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 203.92 0 152.750 -15.438 -0.062 0
0.240 23.130 -0.010 38.724 -9.249 203.35 0 146.375 -15.438 -0.062 0
-0.280 -200.470 -0.010 38.724 -9.249 202.69 0 144.375 -15.438 -0.062 0
-0.220 -5.630 8.280 38.724 -9.249 202.10 0 140.750 -15.500 -0.062 0
0.380 -2.560 -0.010 38.724 -9.249 201.50 0 136.438 -15.500 -0.062 0
0.160 -2.560 -0.010 38.724 -9.249 200.93 0 136.500 -15.500 -0.062 0
-0.110 -5.680 7.940 38.724 -9.249 200.45 0 143.562 1.062 -16.000 0
-241.590 -0.010 -0.010 38.724 -9.249 200.25 0 151.500 -15.438 -0.062 0
-185.050 -0.010 -0.010 38.724 -9.249 199.96 0 153.500 -15.438 -0.062 0
-0.450 -5.570 7.730 38.724 -9.249 199.51 0 148.312 -15.438 -0.062 0
-0.060 -5.710 7.690 38.724 -9.249 198.91 0 137.250 -15.500 -0.062 0
0.650 -2.560 -0.010 38.724 -9.249 198.23 0 127.250 6.750 37.438 0
0.730 -2.560 -0.010 38.724 -9.249 197.57 0 123.812 7.312 39.688 0
0.330 -2.560 -0.010 38.724 -9.249 197.17 0 126.062 1.375 36.062 0
0.130 -2.560 -0.010 38.724 -9.249 196.72 0 131.562 -15.500 -0.062 0
0.270 -2.560 -0.010 38.724 -9.249 196.24 0 139.750 -15.500 -0.062 0
-0.550 -5.650 7.940 38.724 -9.249 195.90 0 148.812 -15.438 -0.062 0
-177.340 -0.010 -0.010 38.724 -9.249 195.65 0 152.188 -15.438 -0.062 0
-0.370 -5.510 8.100 38.724 -9.249 195.25 0 148.562 -15.438 -0.062 0
-0.280 -5.560 8.200 38.724 -9.249 194.74 0 140.812 -15.500 -0.062 0
0.550 -2.560 -0.010 38.724 -9.249 194.00 0 134.438 -15.500 -0.062 0
0.650 -2.560 -0.010 38.724 -9.249 193.55 0 133.312 0.688 34.125 0
0.450 -2.560 -0.010 38.724 -9.249 193.15 0 139.750 3.688 33.812 0
-0.410 -5.590 7.750 38.724 -9.249 192.87 0 148.938 1.562 34.938 0
-231.310 -0.010 -0.010 38.724 -9.249 192.66 0 152.375 -15.438 -0.062 0
-0.510 -5.710 7.860 38.724 -9.249 192.27 0 147.500 -15.438 -0.062 0
-0.030 -210.750 -0.010 38.724 -9.249 191.64 0 135.875 -15.500 -0.062 0
0.510 -2.560 -0.010 38.724 -9.249 190.94 0 125.625 3.625 35.625 0
0.790 -2.560 -0.010 38.724 -9.249 190.20 0 122.875 6.812 38.500 0
0.620 -2.560 -0.010 38.724 -9.249 189.75 0 127.875 4.188 36.375 0
-0.320 -200.470 -0.010 38.724 -9.249 189.29 0 139.938 -15.500 -0.062 0
-223.600 -0.010 -0.010 38.724 -9.249 189.18 0 148.625 -15.438 -0.062 0
-282.710 -0.010 -0.010 38.724 -9.249 188.95 0 146.875 -10.688 43.250 0
-0.320 -5.720 7.250 38.724 -9.249 188.44 0 134.625 -15.500 -0.062 0
0.370 120.790 -0.010 38.724 -9.249 187.87 0 120.000 2.312 -16.000 0
0.770 38.550 -0.010 38.724 -9.249 187.16 0 112.062 -15.562 -0.062 0
1.230 15.420 -0.010 38.724 -9.249 186.46 0 113.250 -15.562 -0.062 0
0.050 87.380 -0.010 38.724 -9.249 185.46 0 123.875 4.562 39.875 0
0.010 77.100 -0.010 38.724 -9.249 184.78 0 135.938 3.938 -16.000 0
-0.420 -6.950 8.580 38.724 -9.249 184.38 0 142.562 -15.500 -0.062 0
-0.320 -6.430 8.120 38.724 -9.249 184.05 0 140.812 -15.500 -0.062 0
0.000 -2.560 -0.010 38.724 -9.249 183.67 0 137.250 -15.500 -0.062 0
-167.060 -0.010 -0.010 38.724 -9.249 183.22 0 134.375 -15.500 -0.062 0
-0.430 -6.820 7.780 38.724 -9.249 182.77 0 122.062 -10.000 37.000 0
0.140 100.230 -0.010 38.724 -9.249 182.17 0 101.312 -15.625 -0.062 0
0.430 -6.460 7.440 38.724 -9.249 181.83 0 81.062 -15.688 -0.062 0
0.210 -2.560 -0.010 38.724 -9.249 181.61 0 71.188 4.062 53.438 0
-0.100 -6.680 7.320 38.724 -9.249 181.27 0 73.875 -15.750 -0.062 0
-0.110 159.340 -0.010 38.724 -9.249 180.78 0 76.250 -8.312 48.938 0
0.000 -2.560 -0.010 38.724 -9.249 180.14 0 78.812 -10.188 36.750 0
-0.350 -6.560 7.010 38.724 -9.249 179.75 0 79.750 -15.750 -0.062 0
-0.080 -6.770 7.550 38.724 -9.249 179.47 0 75.250 -15.750 -0.062 0
0.410 -6.670 7.370 38.724 -9.249 179.15 0 68.812 3.375 48.062 0
0.230 -6.760 7.380 38.724 -9.249 178.81 0 69.625 -15.750 -0.062 0
0.300 -6.490 8.150 38.724 -9.249 178.22 0 80.062 0.062 -16.000 0
0.450 -2.560 -0.010 38.724 -9.249 177.54 0 93.188 -9.625 31.500 0
-0.310 -6.610 7.910 38.724 -9.249 176.95 0 110.000 -15.625 -0.062 0
0.440 -2.560 -0.010 38.724 -9.249 176.53 0 122.438 0.688 34.625 0
0.010 -2.560 -0.010 38.724 -9.249 176.13 0 134.062 3.188 35.188 0
-0.510 -6.540 7.940 38.724 -9.249 175.68 0 141.438 -15.500 -0.062 0
-164.490 -0.010 -0.010 38.724 -9.249 175.02 0 141.688 -15.500 -0.062 0
-0.340 -269.860 -0.010 38.724 -9.249 174.57 0 129.500 -15.500 -0.062 0
-0.210 -275.000 -0.010 38.724 -9.249 174.08 0 114.000 4.062 -16.000 0
-0.130 -6.950 8.050 38.724 -9.249 173.63 0 99.438 1.062 -16.000 0
0.380 -2.560 -0.010 38.724 -9.249 173.29 0 88.375 -15.688 -0.062 0
-0.180 -6.930 7.610 38.724 -9.249 173.04 0 82.500 -15.688 -0.062 0
0.060 -6.800 7.650 38.724 -9.249 172.59 0 78.625 -15.750 -0.062 0
0.020 -6.900 7.790 38.724 -9.249 172.28 0 80.188 3.000 37.625 0
0.210 -6.410 7.170 38.724 -9.249 171.71 0 87.312 6.750 -16.000 0
0.430 -6.500 7.070 38.724 -9.249 171.52 0 100.812 6.875 -16.000 0
-0.030 -6.590 7.760 38.724 -9.249 171.13 0 119.375 5.562 -16.000 0
-0.380 -318.690 -0.010 38.724 -9.249 170.59 0 138.062 2.875 -16.000 0
-0.420 -6.750 7.790 38.724 -9.249 170.02 0 143.875 -15.500 -0.062 0
0.250 -2.560 -0.010 38.724 -9.249 169.74 0 143.688 -15.500 -0.062 0
-0.010 -6.570 7.770 38.724 -9.249 169.34 0 143.938 7.562 35.250 0
0.110 -2.560 -0.010 38.724 -9.249 168.89 0 145.312 6.938 -16.000 0
-0.120 -295.560 -0.010 38.724 -9.249 168.32 0 148.250 -15.438 -0.062 0
-0.340 -5.740 6.850 38.724 -9.249 167.87 0 146.562 -15.438 -0.062 0
-0.470 -269.860 -0.010 38.724 -9.249 167.45 0 133.812 -15.500 -0.062 0
0.060 113.080 -0.010 38.724 -9.249 167.17 0 116.188 -8.562 41.188 0
0.460 -6.800 7.570 38.724 -9.249 166.68 0 93.062 -15.688 -0.062 0
-0.270 -6.760 7.720 38.724 -9.249 166.15 0 78.688 2.688 39.312 0
-0.320 -226.170 -0.010 38.724 -9.249 165.70 0 76.375 -15.750 -0.062 0
-0.560 -6.840 7.740 38.724 -9.249 165.19 0 70.312 -15.750 -0.062 0
0.010 -2.560 -0.010 38.724 -9.249 164.93 0 59.062 128.500 -0.062 0
0.410 -2.560 -0.010 38.724 -9.249 164.82 0 54.438 -15.812 -0.062 0
0.160 -2.560 -0.010 38.724 -9.249 164.51 0 62.188 5.188 -16.000 0
0.450 -2.560 -0.010 38.724 -9.249 164.23 0 73.875 1.062 -16.000 0
-197.900 -0.010 -0.010 38.724 -9.249 163.89 0 90.125 -15.688 -0.062 0
-0.550 38.550 -0.010 38.724 -9.249 163.39 0 99.438 -15.625 -0.062 0
0.310 -2.560 -0.010 38.724 -9.249 162.99 0 106.312 4.312 51.500 0
0.070 -2.560 -0.010 38.724 -9.249 162.73 0 124.438 -15.562 -0.062 0
1.740 -9.230 6.720 38.724 -9.249 162.91 0 154.625 0.500 -16.000 0
0.030 -2.560 -0.010 38.724 -9.249 163.19 0 223.812 96.375 -0.062 0
-0.160 -12.820 9.030 38.724 -9.249 162.60 0 319.438 35.125 -15.875 0
-0.250 -172.200 -0.010 38.724 -9.249 161.92 0 350.938 -14.688 -0.062 0
-0.070 -246.730 -0.010 38.724 -9.249 161.48 0 25.625 -9.125 54.875 0
0.090 -2.560 -0.010 38.724 -9.249 161.22 0 73.438 -15.750 -0.062 0
0.730 141.350 -0.010 38.724 -9.249 161.08 0 144.688 562.188 -0.062 0
-1.340 -14.410 12.150 38.724 -9.249 161.00 0 260.750 -15.000 -0.062 0
2.140 -9.580 4.250 38.724 -9.249 160.94 0 350.750 -14.688 -0.062 0
5.480 -17.070 5.470 38.724 -9.249 160.66 0 140.375 -8.750 27.312 0
-1.570 131.070 -0.010 38.724 -9.249 160.69 0 259.500 0.375 -16.000 0
2.730 15.420 -0.010 38.724 -9.249 161.06 0 56.688 -15.812 -0.062 0
-0.640 102.800 -0.010 38.724 -9.249 161.00 0 159.312 -10.500 32.938 0
-318.690 -0.010 -0.010 38.724 -9.249 160.92 0 288.188 -10.438 29.062 0
0.130 -2.560 -0.010 38.724 -9.249 160.95 0 12.625 -16.000 -0.062 0
-0.110 -174.770 -0.010 38.724 -9.249 160.61 0 124.562 -15.562 -0.062 0
-1.590 79.670 -0.010 38.724 -9.249 160.50 0 244.812 -15.062 -0.062 0
0.560 25.700 -0.010 38.724 -9.249 160.64 0 339.625 3.562 -16.000 0
0.930 -2.560 -0.010 38.724 -9.249 160.94 0 86.125 -10.312 20.250 0
-0.300 -11.780 6.700 38.724 -9.249 161.00 0 194.438 -15.250 -0.062 0
-0.090 138.780 -0.010 38.724 -9.249 160.97 0 292.500 -14.875 -0.062 0
0.310 -2.560 -0.010 38.724 -9.249 161.03 0 21.750 6.875 49.625 0
-0.520 -9.550 5.690 38.724 -9.249 160.92 0 108.875 -15.625 -0.062 0
0.870 -2.560 -0.010 38.724 -9.249 160.54 0 221.000 -15.188 -0.062 0
-323.830 -0.010 -0.010 38.724 -9.249 160.18 0 303.438 -14.875 -0.062 0
-203.040 -0.010 -0.010 38.724 -9.249 160.37 0 5.375 -16.000 -0.062 0
0.590 -6.540 6.170 38.724 -9.249 160.37 0 60.562 -15.812 -0.062 0
-185.050 -0.010 -0.010 38.724 -9.249 160.17 0 112.875 2.375 34.125 0
-0.520 -5.730 5.760 38.724 -9.249 159.95 0 153.500 963.750 -0.062 0
-1.660 -8.020 7.460 38.724 -9.249 160.06 0 177.938 -9.188 59.500 0
-254.440 -0.010 -0.010 38.724 -9.249 159.85 0 168.000 -15.375 -0.062 0
-0.570 -8.000 7.830 38.724 -9.249 159.69 0 137.125 3.312 39.062 0
0.080 -6.860 6.580 38.724 -9.249 159.51 0 94.250 -15.688 -0.062 0
-0.170 -8.100 7.640 38.724 -9.249 159.46 0 48.688 1.688 35.375 0
-0.270 -6.580 5.980 38.724 -9.249 159.55 0 4.562 2.562 -16.000 0
-0.490 51.400 -0.010 38.724 -9.249 159.63 0 310.375 2.125 -16.000 0
-0.570 33.410 -0.010 38.724 -9.249 159.55 0 249.562 -15.062 -0.062 0
-0.120 -267.290 -0.010 38.724 -9.249 159.52 0 173.125 -15.375 -0.062 0
0.170 -2.560 -0.010 38.724 -9.249 159.48 0 88.250 -15.688 -0.062 0
1.070 -8.970 6.790 38.724 -9.249 159.54 0 4.750 4.750 37.562 0
0.450 71.960 -0.010 38.724 -9.249 159.48 0 292.062 0.750 36.312 0
